,last open10,last high10,last low10,last open9,last high9,last low9,last open8,last high8,last low8,last open7,last high7,last low7,last open6,last high6,last low6,last open5,last high5,last low5,last open4,last high4,last low4,last open3,last high3,last low3,last open2,last high2,last low2,last open1,last high1,last low1,last open,last high,last low,Open,High,Low,Close
2919,1.09896,1.09912,1.09756,1.09821,1.09826,1.09359,1.09708,1.1069,1.09599,1.10555,1.1123,1.10496,1.1094,1.11259,1.10596,1.10994,1.11412,1.10798,1.10637,1.10994,1.10566,1.10946,1.11103,1.10274,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.08516
2920,1.09821,1.09826,1.09359,1.09708,1.1069,1.09599,1.10555,1.1123,1.10496,1.1094,1.11259,1.10596,1.10994,1.11412,1.10798,1.10637,1.10994,1.10566,1.10946,1.11103,1.10274,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226
2921,1.09708,1.1069,1.09599,1.10555,1.1123,1.10496,1.1094,1.11259,1.10596,1.10994,1.11412,1.10798,1.10637,1.10994,1.10566,1.10946,1.11103,1.10274,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07455
2922,1.10555,1.1123,1.10496,1.1094,1.11259,1.10596,1.10994,1.11412,1.10798,1.10637,1.10994,1.10566,1.10946,1.11103,1.10274,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244
2923,1.1094,1.11259,1.10596,1.10994,1.11412,1.10798,1.10637,1.10994,1.10566,1.10946,1.11103,1.10274,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062
2924,1.10994,1.11412,1.10798,1.10637,1.10994,1.10566,1.10946,1.11103,1.10274,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.0622
2925,1.10637,1.10994,1.10566,1.10946,1.11103,1.10274,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05866
2926,1.10946,1.11103,1.10274,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583
2927,1.10489,1.10669,1.10047,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374
2928,1.10178,1.12995,1.0907,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332
2929,1.09193,1.09537,1.08649,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419
2930,1.08873,1.09234,1.08303,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601
2931,1.0833,1.08401,1.08191,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.05901
2932,1.08226,1.08258,1.07091,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06091
2933,1.07454,1.08166,1.07141,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06189
2934,1.07244,1.07595,1.06661,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472
2935,1.07062,1.07455,1.06199,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05898
2936,1.06219,1.06428,1.05692,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621
2937,1.05922,1.05944,1.05788,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06632
2938,1.0583,1.06491,1.05829,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675
2939,1.06374,1.06579,1.05836,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564
2940,1.06332,1.06436,1.05263,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07186
2941,1.05419,1.05852,1.0518,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07592
2942,1.05601,1.06273,1.05384,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.06211
2943,1.06111,1.06111,1.05945,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05591
2944,1.06089,1.06856,1.05636,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546
2945,1.06188,1.06542,1.05649,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06421
2946,1.06472,1.06666,1.05527,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06274
2947,1.05903,1.06688,1.05846,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.05121
2948,1.06621,1.06898,1.06253,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167
2949,1.06262,1.0627,1.05055,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04483
2950,1.05675,1.07963,1.05374,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466
2951,1.07564,1.07853,1.06986,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027
2952,1.07185,1.07684,1.07098,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03906
2953,1.07591,1.08734,1.05973,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263
2954,1.0621,1.06297,1.0531,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378
2955,1.05312,1.05498,1.05312,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04532
2956,1.0546,1.06517,1.05254,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04523
2957,1.06419,1.06671,1.06037,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538
2958,1.06276,1.067,1.04965,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04614
2959,1.0512,1.05228,1.03665,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04143
2960,1.04167,1.04742,1.04008,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05658
2961,1.04385,1.0457,1.0437,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.0521
2962,1.04466,1.04795,1.03924,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523
2963,1.04027,1.04178,1.03523,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575
2964,1.03907,1.04511,1.03824,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174
2965,1.04263,1.04993,1.04253,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04971
2966,1.04378,1.0469,1.04265,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039
2967,1.04416,1.04577,1.0438,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.0529
2968,1.04521,1.04674,1.04402,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294
2969,1.04538,1.04633,1.04324,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858
2970,1.04613,1.04798,1.03721,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522
2971,1.04144,1.06526,1.04139,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05941
2972,1.05657,1.05914,1.05059,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06162
2973,1.05148,1.05288,1.05148,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.0642
2974,1.0523,1.0526,1.04501,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06272
2975,1.04575,1.04901,1.03403,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022
2976,1.04174,1.05013,1.039,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966
2977,1.04968,1.06153,1.04826,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.0628
2978,1.06039,1.06221,1.0525,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06591
2979,1.053,1.05358,1.0526,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.0699
2980,1.05294,1.0589,1.05109,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07126
2981,1.05858,1.06272,1.05509,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07591
2982,1.05522,1.06229,1.04538,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07281
2983,1.05942,1.06847,1.05714,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07525
2984,1.06158,1.06734,1.05961,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07527,1.07655,1.06576,1.06834
2985,1.06039,1.06358,1.0603,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07527,1.07655,1.06576,1.06834,1.0725,1.06584,1.06958
2986,1.06274,1.06344,1.05793,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07527,1.07655,1.06576,1.06834,1.0725,1.06584,1.07213,1.07214,1.0708,1.07169
2987,1.06022,1.07191,1.06007,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07527,1.07655,1.06576,1.06834,1.0725,1.06584,1.07213,1.07214,1.0708,1.07169,1.07402,1.06203,1.07075
2988,1.06966,1.07123,1.06244,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07527,1.07655,1.06576,1.06834,1.0725,1.06584,1.07213,1.07214,1.0708,1.07169,1.07402,1.06203,1.07075,1.08122,1.06846,1.08013
2989,1.06282,1.06766,1.05892,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07527,1.07655,1.06576,1.06834,1.0725,1.06584,1.07213,1.07214,1.0708,1.07169,1.07402,1.06203,1.07075,1.08122,1.06846,1.08008,1.08073,1.0731,1.07653
2990,1.06593,1.07094,1.06251,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07527,1.07655,1.06576,1.06834,1.0725,1.06584,1.07213,1.07214,1.0708,1.07169,1.07402,1.06203,1.07075,1.08122,1.06846,1.08008,1.08073,1.0731,1.07654,1.08288,1.0756,1.07617
2991,1.07027,1.07168,1.06941,1.07124,1.07729,1.07063,1.07589,1.07749,1.07204,1.07282,1.07698,1.07112,1.07527,1.07655,1.06576,1.06834,1.0725,1.06584,1.07213,1.07214,1.0708,1.07169,1.07402,1.06203,1.07075,1.08122,1.06846,1.08008,1.08073,1.0731,1.07654,1.08288,1.0756,1.07618,1.07975,1.07115,1.07818
